id,categoria,edad,genero,estado_civil,ingreso_reportado,maximo_dias_mora,saldo_total,saldo_productos_activos,saldo_productos_pasivos,cantidad_productos_activos,cantidad_productos_pasivos,saldo_en_competencia,monto_credito,plazo_credito,calificacion_crediticia,garantia_credito,tasa_interes
413030,optima,47.0,femenino,casado,,3.0,862238.0,799470.0,62768.0,2.0,1.0,344426.54,383000.0,259.0,2.0,hipotecaria,7.24
409503,optima,31.0,masculino,casado,36353.0,25.0,1709009.0,1708368.0,641.0,3.0,1.0,1360361.26,37000.0,64.0,5.0,fiduciaria,15.4
877527,optima,32.0,femenino,divorciado,,24.0,925258.0,913176.0,12082.0,5.0,1.0,640001.97,58000.0,53.0,4.0,fiduciaria,15.64
378256,optima,32.0,femenino,casado,32816.0,30.0,1004541.0,942717.0,61824.0,2.0,1.0,,402000.0,47.0,5.0,fiduciaria,18.34
122730,optima,48.0,femenino,casado,332200.0,41.0,555827.0,523369.0,32458.0,1.0,2.0,350415.39,129000.0,62.0,7.0,fiduciaria,16.85
236554,optima,75.0,femenino,casado,113520.0,29.0,49391.0,47727.0,1664.0,3.0,0.0,40511.29,144000.0,80.0,4.0,fiduciaria_prendas,9.54
540590,privada,58.0,masculino,soltero,127909.0,35.0,11748356.0,11393833.0,354523.0,1.0,1.0,,10000.0,16.0,2.0,autoliquidable,5.9
995665,optima,41.0,femenino,casado,,1.0,91386.0,81045.0,10341.0,5.0,1.0,188805.0,62000.0,70.0,4.0,fiduciaria,13.07
767388,privada,54.0,masculino,soltero,120695.0,1.0,1136903.0,363246.0,773657.0,1.0,7.0,198305.72,35000.0,43.0,2.0,autoliquidable,6.13
395104,optima,54.0,masculino,soltero,85477.0,28.0,85605.0,75564.0,10041.0,1.0,1.0,605832.28,148000.0,73.0,3.0,fiduciaria,13.66
395598,optima,50.0,femenino,casado,,53.0,94799.0,80766.0,14033.0,2.0,0.0,521172.97,452000.0,41.0,5.0,fiduciaria,12.98
999125,optima,43.0,masculino,soltero,69727.0,34.0,279266.0,187924.0,91342.0,3.0,2.0,301386.93,208000.0,52.0,3.0,fiduciaria,15.34
309265,optima,46.0,femenino,soltero,46068.0,20.0,1695963.0,1680727.0,15236.0,2.0,2.0,262492.77,2613000.0,379.0,2.0,hipotecaria,6.27
435609,optima,50.0,femenino,divorciado,51913.0,65.0,369494.0,293910.0,75584.0,2.0,1.0,519522.99,424000.0,36.0,6.0,fiduciaria,15.28
526926,premier,45.0,femenino,divorciado,93417.0,22.0,1713899.0,1670916.0,42983.0,4.0,5.0,94228.1,1394000.0,204.0,4.0,hipotecaria,6.55
685697,optima,31.0,masculino,casado,64506.0,4.0,386389.0,339446.0,46943.0,3.0,2.0,839654.13,74000.0,46.0,5.0,fiduciaria,17.12
802816,optima,54.0,femenino,casado,,60.0,23315.0,2292.0,21023.0,2.0,1.0,838074.95,97000.0,75.0,5.0,fiduciaria,9.24
350290,optima,34.0,masculino,casado,,1.0,78339.0,75521.0,2818.0,3.0,1.0,2229.87,46000.0,51.0,3.0,fiduciaria,19.22
730096,optima,61.0,masculino,divorciado,,9.0,143656.0,101099.0,42557.0,4.0,2.0,350794.59,67000.0,50.0,3.0,fiduciaria,20.01
673247,optima,61.0,femenino,viudo,,7.0,559593.0,544836.0,14757.0,2.0,0.0,410928.33,109000.0,54.0,4.0,fiduciaria,16.58
440133,optima,60.0,masculino,casado,30810.0,7.0,82358.0,46796.0,35562.0,4.0,1.0,,156000.0,72.0,2.0,fiduciaria,14.83
190758,premier,58.0,masculino,casado,94381.0,3.0,1368299.0,1324823.0,43476.0,2.0,1.0,608351.91,1066000.0,45.0,3.0,fiduciaria,11.68
822522,optima,52.0,femenino,soltero,94606.0,2.0,74690.0,35835.0,38855.0,5.0,1.0,111937.06,333000.0,64.0,3.0,fiduciaria,12.33
765774,optima,34.0,femenino,viudo,62962.0,21.0,758396.0,728931.0,29465.0,4.0,1.0,377103.76,379000.0,54.0,4.0,fiduciaria,13.97
252565,optima,52.0,masculino,casado,144774.0,22.0,446045.0,430342.0,15703.0,2.0,1.0,,357000.0,72.0,4.0,fiduciaria,11.69
968471,privada,45.0,masculino,casado,83149.0,29.0,9455253.0,7510887.0,1944366.0,4.0,4.0,1182444.86,911000.0,224.0,2.0,hipotecaria,6.56
924878,optima,55.0,masculino,casado,169405.0,25.0,331262.0,306340.0,24922.0,4.0,1.0,65859.48,756000.0,57.0,5.0,fiduciaria,12.89
969985,optima,42.0,femenino,soltero,160453.0,9.0,136081.0,130231.0,5850.0,3.0,2.0,323605.23,180000.0,45.0,3.0,fiduciaria,17.38
468200,optima,37.0,femenino,casado,206666.0,56.0,247613.0,243228.0,4385.0,3.0,1.0,140279.9,443000.0,59.0,5.0,fiduciaria,15.39
671316,optima,35.0,femenino,casado,27945.0,6.0,254937.0,170060.0,84877.0,3.0,1.0,936432.47,184000.0,50.0,3.0,fiduciaria,15.68
415360,premier,42.0,masculino,casado,106941.0,101.0,535355.0,294851.0,240504.0,2.0,5.0,1770505.56,679000.0,71.0,5.0,fiduciaria,3.03
363183,optima,63.0,femenino,casado,26341.0,39.0,412417.0,404250.0,8167.0,4.0,1.0,343545.79,466000.0,272.0,4.0,hipotecaria,7.86
509915,premier,45.0,femenino,soltero,98261.0,2.0,458217.0,398780.0,59437.0,3.0,1.0,652469.82,21000.0,37.0,4.0,fiduciaria,17.86
385873,optima,50.0,masculino,soltero,237475.0,9.0,133880.0,74288.0,59592.0,2.0,2.0,336545.39,305000.0,74.0,3.0,fiduciaria_prendas,10.37
317570,optima,43.0,femenino,casado,76636.0,50.0,515904.0,485056.0,30848.0,2.0,0.0,213433.19,282000.0,36.0,5.0,fiduciaria,15.79
231325,optima,30.0,masculino,soltero,222778.0,16.0,24512.0,4002.0,20510.0,1.0,2.0,,225000.0,61.0,3.0,fiduciaria,13.49
884890,optima,42.0,femenino,casado,160563.0,2.0,130910.0,115307.0,15603.0,4.0,1.0,1425326.98,423000.0,61.0,4.0,fiduciaria,14.15
183843,premier,48.0,femenino,casado,,5.0,170149.0,107232.0,62917.0,4.0,1.0,882500.74,175000.0,59.0,3.0,fiduciaria,13.05
404392,optima,72.0,femenino,casado,,11.0,623383.0,611024.0,12359.0,2.0,4.0,1455035.1,98000.0,45.0,4.0,fiduciaria,12.8
959666,optima,59.0,masculino,casado,106171.0,30.0,321089.0,289932.0,31157.0,4.0,0.0,827589.66,615000.0,62.0,3.0,fiduciaria,14.43
669626,optima,59.0,femenino,casado,76941.0,3.0,281071.0,269073.0,11998.0,3.0,2.0,453913.12,100000.0,65.0,3.0,fiduciaria,15.02
155527,premier,58.0,masculino,soltero,96204.0,40.0,513569.0,456215.0,57354.0,4.0,3.0,121477.8,315000.0,60.0,5.0,fiduciaria,13.18
686450,premier,47.0,masculino,casado,111695.0,27.0,2550452.0,2444518.0,105934.0,2.0,2.0,,172000.0,83.0,3.0,hipotecaria,7.82
146776,premier,39.0,femenino,divorciado,92391.0,6.0,143464.0,140722.0,2742.0,4.0,2.0,639988.9,242000.0,37.0,2.0,fiduciaria,15.94
559724,optima,72.0,masculino,casado,46164.0,45.0,187408.0,150104.0,37304.0,4.0,1.0,,325000.0,48.0,5.0,fiduciaria,14.75
747803,privada,56.0,femenino,divorciado,76602.0,17.0,6260772.0,231729.0,6029043.0,3.0,4.0,1355264.35,183000.0,19.0,2.0,autoliquidable,9.26
615082,premier,48.0,masculino,casado,95525.0,14.0,348587.0,230743.0,117844.0,5.0,1.0,215692.68,117000.0,37.0,3.0,fiduciaria,18.3
400395,optima,42.0,femenino,casado,165814.0,10.0,954498.0,924703.0,29795.0,5.0,4.0,,84000.0,34.0,4.0,fiduciaria,13.97
152329,optima,29.0,femenino,casado,49201.0,21.0,1058452.0,1038349.0,20103.0,4.0,1.0,22033624.79,448000.0,236.0,4.0,hipotecaria,6.47
319284,optima,33.0,femenino,casado,47343.0,25.0,183720.0,127568.0,56152.0,5.0,0.0,315862.64,121000.0,54.0,4.0,fiduciaria_prendas,8.67
200209,optima,38.0,masculino,casado,,34.0,760724.0,736741.0,23983.0,2.0,1.0,641657.73,168000.0,62.0,3.0,fiduciaria,14.63
152824,optima,63.0,masculino,casado,120576.0,30.0,421055.0,411797.0,9258.0,6.0,2.0,626299.98,611000.0,63.0,4.0,fiduciaria,12.89
158495,optima,51.0,masculino,casado,230364.0,1.0,296761.0,269380.0,27381.0,1.0,1.0,955656.14,122000.0,74.0,3.0,fiduciaria_prendas,8.45
676371,optima,43.0,femenino,soltero,,53.0,950496.0,933631.0,16865.0,2.0,1.0,2638314.68,95000.0,95.0,5.0,fiduciaria_prendas,8.72
279745,privada,78.0,masculino,casado,226120.0,61.0,4746029.0,1037973.0,3708056.0,1.0,2.0,,14000.0,29.0,2.0,autoliquidable,5.91
577624,optima,31.0,femenino,casado,56523.0,1.0,290662.0,274741.0,15921.0,3.0,1.0,1313225.72,172000.0,59.0,4.0,fiduciaria,14.08
329700,premier,51.0,femenino,casado,86357.0,2.0,179852.0,149103.0,30749.0,3.0,2.0,733850.72,587000.0,68.0,2.0,fiduciaria,10.16
827691,optima,29.0,masculino,soltero,96837.0,2.0,347842.0,339611.0,8231.0,3.0,1.0,1316055.63,424000.0,55.0,4.0,fiduciaria,14.83
733621,premier,43.0,femenino,soltero,102617.0,6.0,611101.0,422994.0,188107.0,2.0,3.0,1235988.26,557000.0,31.0,4.0,fiduciaria,14.08
567246,optima,48.0,masculino,viudo,,5.0,1527235.0,1513209.0,14026.0,4.0,1.0,126188.44,105000.0,75.0,4.0,fiduciaria,11.66
992805,privada,45.0,masculino,soltero,52210.0,4.0,404087.0,396429.0,7658.0,3.0,3.0,,4366000.0,146.0,2.0,hipotecaria,6.06
168619,optima,39.0,masculino,casado,,8.0,413626.0,382158.0,31468.0,1.0,2.0,274223.27,90000.0,56.0,3.0,prendas,8.23
296787,optima,44.0,masculino,casado,,9.0,475577.0,463374.0,12203.0,2.0,1.0,,341000.0,68.0,5.0,fiduciaria,9.75
788319,optima,47.0,masculino,casado,,22.0,69529.0,67936.0,1593.0,2.0,1.0,396109.7,1209000.0,60.0,3.0,fiduciaria,12.28
149154,optima,60.0,femenino,casado,331068.0,46.0,123496.0,112772.0,10724.0,1.0,1.0,347536.08,552000.0,65.0,5.0,fiduciaria,14.64
541702,optima,40.0,femenino,soltero,115456.0,2.0,112473.0,87228.0,25245.0,3.0,2.0,407116.3,135000.0,52.0,2.0,fiduciaria,14.17
600515,optima,39.0,masculino,soltero,,3.0,80619.0,40935.0,39684.0,3.0,2.0,66215.0,166000.0,69.0,3.0,fiduciaria,10.17
622442,premier,57.0,femenino,soltero,96181.0,4.0,910013.0,846046.0,63967.0,2.0,3.0,505700.06,214000.0,66.0,5.0,fiduciaria,10.99
182238,optima,42.0,masculino,casado,52022.0,9.0,88813.0,87915.0,898.0,2.0,1.0,765648.46,209000.0,70.0,2.0,fiduciaria,15.33
931029,optima,28.0,femenino,casado,49531.0,7.0,66986.0,59771.0,7215.0,3.0,1.0,157947.67,148000.0,35.0,4.0,fiduciaria,15.99
917418,premier,42.0,masculino,casado,,4.0,223144.0,124041.0,99103.0,5.0,3.0,,71000.0,80.0,4.0,fiduciaria,12.56
408391,optima,43.0,femenino,casado,33410.0,25.0,62058.0,45347.0,16711.0,3.0,3.0,348620.52,208000.0,65.0,4.0,fiduciaria,17.99
569796,optima,41.0,masculino,casado,83443.0,4.0,32466.0,19339.0,13127.0,1.0,0.0,89674.66,1319000.0,60.0,3.0,fiduciaria,14.46
538444,privada,39.0,femenino,viudo,94953.0,0.0,833713.0,85527.0,748186.0,2.0,3.0,42723.81,28000.0,34.0,1.0,prendas,7.26
486847,optima,55.0,femenino,soltero,101826.0,23.0,500708.0,475153.0,25555.0,1.0,1.0,689627.8,525000.0,41.0,4.0,fiduciaria,13.7
510028,optima,40.0,femenino,soltero,57616.0,30.0,321388.0,297759.0,23629.0,3.0,1.0,2625.72,77000.0,44.0,4.0,fiduciaria,20.49
735213,optima,30.0,femenino,soltero,289502.0,2.0,44792.0,35792.0,9000.0,3.0,1.0,940667.83,155000.0,50.0,2.0,fiduciaria,19.23
404160,privada,27.0,masculino,soltero,,26.0,1407221.0,50680.0,1356541.0,1.0,1.0,754.85,58000.0,90.0,2.0,autoliquidable,8.47
261693,optima,56.0,femenino,casado,71521.0,8.0,1889597.0,256103.0,1633494.0,1.0,5.0,6557.62,112000.0,27.0,4.0,autoliquidable,7.27
353398,optima,33.0,femenino,casado,87290.0,15.0,52573.0,40113.0,12460.0,1.0,4.0,123388.71,703000.0,49.0,3.0,fiduciaria,15.14
513418,optima,33.0,masculino,casado,,15.0,235311.0,221963.0,13348.0,4.0,2.0,266323.4,197000.0,65.0,5.0,fiduciaria,16.19
647688,optima,43.0,femenino,casado,35047.0,15.0,539088.0,509159.0,29929.0,1.0,0.003123257395580614,1033310.74,152000.0,347.0,4.0,hipotecaria,7.01
578007,optima,42.0,masculino,casado,56295.0,35.0,182137.0,117950.0,64187.0,7.0,1.0,,123000.0,58.0,6.0,fiduciaria,16.32
773118,premier,43.0,femenino,divorciado,91570.0,16.0,575854.0,430952.0,144902.0,8.0,2.0,128327.51,334000.0,73.0,4.0,fiduciaria,11.37
442769,premier,35.0,masculino,casado,,58.0,1372114.0,1258511.0,113603.0,3.0,2.0,12553.5,2461000.0,230.0,4.0,hipotecaria,6.86
126981,optima,43.0,femenino,casado,70768.0,19.0,66369.0,38427.0,27942.0,4.0,1.0,158024.98,112000.0,50.0,3.0,fiduciaria,20.97
343162,premier,43.0,femenino,casado,,27.0,842448.0,811269.0,31179.0,3.0,2.0,1106661.62,825000.0,40.0,5.0,fiduciaria,11.57
803158,optima,39.0,masculino,casado,54414.0,8.0,32549.0,16380.0,16169.0,4.0,2.0,8523.52,418000.0,43.0,3.0,fiduciaria,13.58
558866,optima,46.0,masculino,soltero,47374.0,12.0,75735.0,42234.0,33501.0,4.0,0.0,,87000.0,66.0,3.0,fiduciaria,19.62
328815,premier,54.0,masculino,casado,88690.0,7.0,168987.0,74901.0,94086.0,3.0,2.0,,152000.0,66.0,3.0,fiduciaria,12.16
866648,optima,52.0,masculino,divorciado,73969.0,121.0,3019973.0,3018095.0,1878.0,2.0,2.0,1024336.06,398000.0,251.0,3.0,hipotecaria,7.02
550215,premier,73.0,masculino,soltero,85047.0,7.0,59039.0,58626.0,413.0,5.0,1.0,,619000.0,61.0,5.0,fiduciaria,14.5
857001,optima,58.0,masculino,casado,109461.0,70.0,484036.0,460410.0,23626.0,4.0,2.0,584604.79,49000.0,43.0,7.0,fiduciaria,15.93
108362,premier,43.0,femenino,divorciado,67210.0,6.0,2478738.0,2319958.0,158780.0,4.0,2.0,1248.15,516000.0,158.0,2.0,hipotecaria,6.55
977416,optima,42.0,femenino,casado,27908.0,6.0,352985.0,348633.0,4352.0,12451.0,1.0,7845.53,162000.0,65.0,3.0,prendas,8.32
481147,optima,52.0,femenino,soltero,92112.0,1.0,122475.0,42215.0,80260.0,2.0,2.0,63455.03,61000.0,16.0,3.0,autoliquidable,8.25
687848,optima,26.0,femenino,divorciado,57046.0,0.0,453642.0,437072.0,16570.0,3.0,0.0,333281.75,257000.0,53.0,4.0,fiduciaria,11.85
851591,premier,46.0,femenino,casado,103107.0,9.0,120653.0,31705.0,88948.0,2.0,2.0,233380.66,703000.0,62.0,3.0,fiduciaria,12.9
152672,premier,61.0,femenino,casado,98429.0,9.0,1929639.0,1922849.0,6790.0,3.0,0.0,1978316.1,840000.0,31.0,4.0,fiduciaria,10.89
149418,premier,44.0,masculino,casado,101689.0,0.0,2926192.0,2794456.0,131736.0,3.0,0.0,772521.16,144000.0,55.0,5.0,fiduciaria,11.46
429365,optima,34.0,femenino,soltero,69866.0,47.0,1447236.0,1439023.0,8213.0,3.0,2.0,466657.69,142000.0,62.0,4.0,fiduciaria,13.8
941855,optima,42.0,femenino,soltero,63824.0,36.0,696095.0,650326.0,45769.0,2.0,3.0,326586.85,815000.0,275.0,3.0,hipotecaria,6.17
351235,optima,40.0,femenino,casado,131159.0,5.0,246619.0,204210.0,42409.0,3.0,1.0,81320.09,24000.0,47.0,4.0,fiduciaria,20.94
589385,optima,65.0,femenino,casado,138813.0,1.0,464677.0,425194.0,39483.0,2.0,0.0,348953.26,719000.0,48.0,3.0,fiduciaria,14.31
189297,optima,51.0,masculino,casado,73808.0,4.0,189746.0,177526.0,12220.0,3.0,2.0,357352.29,155000.0,36.0,3.0,fiduciaria,16.16
586837,optima,55.0,femenino,casado,,7.0,952669.0,948521.0,4148.0,6.0,2.0,166826.49,190000.0,70.0,5.0,fiduciaria,11.23
703820,optima,40.0,femenino,casado,35654.0,10.0,580717.0,573113.0,7604.0,1.0,0.0,680198.69,109000.0,64.0,3.0,fiduciaria_prendas,8.21
963613,optima,32.0,masculino,divorciado,,10.0,29020.0,11955.0,17065.0,4.0,2.0,,64000.0,43.0,4.0,fiduciaria,17.54
153280,premier,39.0,femenino,divorciado,,12.0,165804.0,4858.0,160946.0,3.0,3.0,,261000.0,36.0,2.0,fiduciaria,17.62
400769,optima,32.0,femenino,soltero,,5.0,499269.0,489442.0,9827.0,2.0,1.0,198009.41,67000.0,48.0,6.0,fiduciaria,15.31
725451,optima,40.0,masculino,viudo,39600.0,2.0,370574.0,365864.0,4710.0,3.0,2.0,314994.37,467000.0,57.0,4.0,fiduciaria,15.63
124377,optima,32.0,femenino,divorciado,,23.0,109951.0,66151.0,43800.0,2.0,0.0,111824.06,172000.0,77.0,3.0,fiduciaria,14.6
838926,optima,44.0,femenino,casado,138111.0,24.0,22420.0,19380.0,3040.0,2.0,3.0,258089.69,373000.0,60.0,3.0,fiduciaria,19.63
103014,optima,37.0,femenino,casado,33699.0,18.0,279722.0,270105.0,9617.0,6.0,1.0,268749.08,213000.0,52.0,4.0,fiduciaria,17.18
811156,optima,34.0,femenino,casado,281843.0,11.0,250553.0,249767.0,786.0,2.0,0.0,1452304.37,163000.0,64.0,3.0,fiduciaria_prendas,8.43
852515,optima,52.0,masculino,viudo,35926.0,10.0,355546.0,302949.0,52597.0,4.0,0.0,382249.2,346000.0,79.0,3.0,fiduciaria_prendas,7.98
579633,premier,34.0,femenino,casado,84284.0,21.0,1662289.0,1649738.0,12551.0,4.0,3.0,287215.38,342000.0,70.0,4.0,fiduciaria,12.28
105570,optima,36.0,masculino,casado,25806.0,21.0,184351.0,149381.0,34970.0,2.0,1.0,372865.14,227000.0,36.0,5.0,fiduciaria,16.34
611355,optima,42.0,masculino,casado,30048.0,5.0,562918.0,538721.0,24197.0,4.0,2.0,144897.18,624000.0,35.0,4.0,fiduciaria,14.72
142726,optima,51.0,femenino,viudo,136326.0,19.0,940798.0,889223.0,51575.0,3.0,2.0,174601.57,126000.0,60.0,6.0,fiduciaria,15.06
134981,optima,48.0,masculino,divorciado,77190.0,23.0,544904.0,472760.0,72144.0,2.0,1.0,,604000.0,241.0,2.0,hipotecaria,7.51
364130,optima,31.0,masculino,casado,110321.0,19.0,97543.0,88046.0,9497.0,3.0,0.0,1235709.2,468000.0,171.0,4.0,hipotecaria,8.77
170178,premier,56.0,masculino,casado,79330.0,21.0,1981839.0,1979915.0,1924.0,3.0,0.0,246365.25,601000.0,64.0,5.0,fiduciaria,13.86
648536,privada,53.0,masculino,viudo,64868.0,2.0,6216168.0,153232.0,6062936.0,8.0,8.0,2532832.29,2931000.0,21.0,2.0,autoliquidable,8.38
699320,privada,40.0,femenino,casado,,0.0,3346724.0,2517877.0,828847.0,1.0,5.0,8163.01,661000.0,213.0,1.0,fiduciaria_bienes_inmuebles,5.64
787063,optima,48.0,femenino,soltero,42914.0,27.0,512845.0,511747.0,1098.0,4.0,0.0,481338.0,221000.0,36.0,4.0,fiduciaria,21.2
780336,optima,51.0,masculino,casado,81253.0,12.0,976908.0,969444.0,7464.0,4.0,2.0,65652.63,216000.0,43.0,4.0,fiduciaria,13.5
343739,privada,60.0,femenino,casado,,5.0,1639315.0,1565277.0,74038.0,1.0,5.0,669201.6,391000.0,8.0,2.0,autoliquidable,9.19
832764,premier,47.0,femenino,casado,99928.0,11.0,244919.0,26385.0,218534.0,1.0,2.0,107566.14,319000.0,69.0,5.0,fiduciaria,10.41
629212,optima,40.0,masculino,casado,26577.0,38.0,608400.0,603903.0,4497.0,3.0,2.0,32950.07,682000.0,266.0,3.0,hipotecaria,7.51
241633,optima,39.0,masculino,viudo,29454.0,2.0,651802.0,642214.0,9588.0,3.0,0.0,654364.99,85000.0,55.0,4.0,fiduciaria,14.06
120003,premier,45.0,femenino,casado,111948.0,10.0,921727.0,895638.0,26089.0,2.0,3.0,579284.05,383000.0,60.0,5.0,fiduciaria,13.61
947865,premier,40.0,masculino,soltero,102829.0,4.0,489708.0,326257.0,163451.0,4.0,2.0,,199000.0,42.0,3.0,fiduciaria,16.85
454453,premier,46.0,femenino,soltero,,9.0,527648.0,419096.0,108552.0,4.0,2.0,1159230.32,880000.0,62.0,3.0,fiduciaria,12.58
299833,optima,55.0,femenino,casado,43859.0,4.0,356786.0,261237.0,95549.0,1.0,0.0,45188.73,336000.0,77.0,2.0,fiduciaria_prendas,8.46
846413,premier,49.0,masculino,casado,111057.0,156.0,867384.0,824577.0,42807.0,4.0,3.0,2739168.97,85000.0,230.0,4.0,hipotecaria,6.61
282778,optima,32.0,femenino,soltero,,33.0,141557.0,130596.0,10961.0,1.0,2.0,294736.02,145000.0,61.0,4.0,fiduciaria,17.28
913556,optima,33.0,femenino,divorciado,,12.0,265825.0,263683.0,2142.0,2.0,0.0,238726.96,200000.0,60.0,3.0,fiduciaria_prendas,8.31
110269,optima,47.0,femenino,divorciado,121353.0,33.0,815729.0,814993.0,736.0,4.0,2.0,,292000.0,73.0,5.0,fiduciaria,11.14
199440,premier,58.0,femenino,viudo,102632.0,424.0,1228563.0,1098867.0,129696.0,5.0,4.0,36131.88,348000.0,279.0,3.0,hipotecaria,6.82
595889,premier,48.0,masculino,casado,103382.0,5.0,839882.0,493629.0,346253.0,3.0,2.0,21709.33,607000.0,322.0,2.0,hipotecaria,7.0
653514,optima,30.0,femenino,soltero,27908.0,9.0,207697.0,189414.0,18283.0,2.0,1.0,2236636.53,145000.0,71.0,3.0,fiduciaria_prendas,8.44
494844,premier,53.0,masculino,soltero,90121.0,10.0,263295.0,215981.0,47314.0,2.0,2.0,1696232.85,212000.0,51.0,2.0,fiduciaria,14.64
210371,privada,59.0,masculino,casado,77119.0,5.0,8446254.0,2139238.0,6307016.0,6.0,3.0,1095811.65,158000.0,56.0,2.0,autoliquidable,7.55
614890,optima,52.0,masculino,soltero,,46.0,174566.0,102588.0,71978.0,2.0,0.0,,359000.0,56.0,5.0,fiduciaria_prendas,9.68
467842,optima,37.0,masculino,casado,,21.0,543527.0,534470.0,9057.0,3.0,1.0,337102.37,169000.0,59.0,5.0,fiduciaria,15.41
849502,optima,40.0,femenino,casado,,2.0,65156.0,13447.0,51709.0,2.0,4.0,225083.93,299000.0,51.0,2.0,fiduciaria,20.12
295867,optima,30.0,femenino,casado,346202.0,0.0,665669.0,662044.0,3625.0,1.0,2.0,116465.69,455000.0,67.0,5.0,fiduciaria,11.62
465478,optima,42.0,femenino,divorciado,208325.0,18.0,311041.0,305156.0,5885.0,3.0,2.0,,273000.0,65.0,5.0,fiduciaria,22.6
183684,premier,41.0,masculino,soltero,126887.0,21.0,858683.0,716615.0,142068.0,6.0,2.0,509373.27,624000.0,313.0,4.0,hipotecaria,7.13
624723,premier,51.0,masculino,soltero,101706.0,1.0,1872131.0,1772049.0,100082.0,3.0,0.0,,990000.0,318.0,3.0,hipotecaria,6.91
101101,premier,40.0,masculino,soltero,107028.0,0.0,585086.0,569098.0,15988.0,2.0,2.0,629443.26,158000.0,57.0,4.0,fiduciaria,14.85
241132,premier,40.0,masculino,casado,94710.0,18.0,665161.0,639385.0,25776.0,2.0,4.0,114369.38,184000.0,52.0,4.0,fiduciaria,13.3
677045,optima,35.0,femenino,casado,,20.0,380756.0,368046.0,12710.0,1.0,1.0,250457.69,74000.0,58.0,3.0,prendas,9.1
892824,optima,53.0,masculino,soltero,157308.0,19.0,231925.0,224022.0,7903.0,3.0,1.0,37846.37,117000.0,48.0,4.0,fiduciaria,16.39
348342,optima,28.0,femenino,casado,150267.0,28.0,758127.0,755936.0,2191.0,2.0,1.0,300487.07,102000.0,57.0,6.0,fiduciaria,16.26
364667,privada,68.0,femenino,casado,68167.0,2.0,2185711.0,1910302.0,275409.0,1.0,4.0,72531.94,96000.0,27.0,2.0,autoliquidable,6.44
190921,optima,45.0,femenino,casado,71822.0,18.0,92262.0,67348.0,24914.0,3.0,2.0,79863.72,359000.0,63.0,3.0,fiduciaria,12.98
205853,premier,50.0,masculino,viudo,90151.0,3.0,283011.0,93112.0,189899.0,2.0,1.0,814409.61,406000.0,70.0,2.0,fiduciaria,10.2
564971,optima,50.0,femenino,casado,25752.0,38.0,251165.0,231010.0,20155.0,3.0,1.0,81197.51,303000.0,42.0,6.0,fiduciaria,12.93
937443,privada,71.0,masculino,casado,58523.0,24.0,4913350.0,2370036.0,2543314.0,1.0,4.0,97902.71,1198000.0,18.0,3.0,autoliquidable,8.8
558320,optima,47.0,femenino,casado,77269.0,19.0,452649.0,447642.0,5007.0,2.0,2.0,1106734.11,393000.0,46.0,5.0,fiduciaria,14.56
374570,optima,55.0,femenino,divorciado,,8.0,1919055.0,1907081.0,11974.0,2.0,3.0,2674766.12,121000.0,69.0,4.0,fiduciaria,11.4
617632,premier,62.0,femenino,casado,106378.0,4.0,755550.0,587135.0,168415.0,4.0,2.0,684053.43,1290000.0,201.0,2.0,hipotecaria,7.85
639863,optima,48.0,masculino,casado,119517.0,33.0,51740.0,44536.0,7204.0,2.0,1.0,427055.35,269000.0,51.0,3.0,fiduciaria,16.94
257642,optima,55.0,masculino,casado,28925.0,2.0,242177.0,235869.0,6308.0,2.0,1.0,331899.78,370000.0,48.0,3.0,fiduciaria,14.29
800612,optima,41.0,femenino,casado,,22.0,2238438.0,2196046.0,42392.0,2.0,1.0,37741.56,680000.0,199.0,4.0,hipotecaria,7.38
117292,optima,41.0,masculino,soltero,99750.0,37.0,262333.0,248689.0,13644.0,2.0,0.0,1547724.82,59000.0,58.0,5.0,fiduciaria,17.81
737546,optima,51.0,masculino,casado,240660.0,21.0,390884.0,371028.0,19856.0,2.0,1.0,203153.26,64000.0,54.0,6.0,fiduciaria,16.53
603358,premier,43.0,femenino,soltero,,11.0,251444.0,148212.0,103232.0,3.0,2.0,,420000.0,49.0,3.0,fiduciaria,13.7
430795,optima,28.0,femenino,casado,38929.0,22.0,30414.0,27001.0,3413.0,3.0,2.0,1941478.55,474000.0,66.0,3.0,fiduciaria,16.28
142259,optima,38.0,femenino,casado,28854.0,13.0,1330715.0,1282228.0,48487.0,3.0,1.0,124376.44,38000.0,48.0,4.0,fiduciaria,14.65
973580,optima,46.0,masculino,divorciado,73283.0,11.0,377091.0,364204.0,12887.0,3.0,0.0,544619.64,183000.0,52.0,5.0,fiduciaria,15.69
878763,premier,44.0,femenino,casado,106279.0,23.0,1929009.0,1371177.0,557832.0,4.0,2.0,16708685.73,855000.0,169.0,3.0,hipotecaria,7.53
860066,optima,30.0,femenino,soltero,,1.0,116514.0,111541.0,4973.0,3.0,1.0,393675.32,49000.0,77.0,5.0,fiduciaria,14.15
139756,privada,43.0,masculino,casado,,50.0,2394977.0,353250.0,2041727.0,4.0,6.0,,328000.0,271.0,2.0,hipotecaria,6.31
769912,optima,66.0,masculino,casado,71091.0,49.0,1699710.0,1691903.0,7807.0,2.0,0.0,38108.93,401000.0,164.0,2.0,hipotecaria,7.18
